"","folder","filename","database","annotation","image","width","height","depth","segmented","name","pose","truncated","difficult","occluded"
"1036","VOC2012","2010_001767.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"car","Left",1,0,1
"1037","VOC2012","2010_001768.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"dog","Unspecified",0,0,0
"1038","VOC2012","2010_001773.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"pottedplant","Unspecified",0,0,0
"1039","VOC2012","2010_001820.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bird","Unspecified",0,0,1
"1040","VOC2012","2010_001830.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"bottle","Unspecified",1,0,1
"1041","VOC2012","2010_001851.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"diningtable","Unspecified",0,0,0
"1042","VOC2012","2010_001908.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"dog","Frontal",0,0,0
"1043","VOC2012","2010_001913.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,332,1,1,"cat","Left",0,0,0
"1044","VOC2012","2010_001951.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",448,336,1,1,"person","Unspecified",0,0,0
"1045","VOC2012","2010_001956.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",359,500,1,1,"dog","Unspecified",1,0,0
"1046","VOC2012","2010_001962.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,334,1,1,"sofa","Unspecified",0,0,0
"1047","VOC2012","2010_001966.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",480,360,1,1,"car","Rear",0,0,0
"1048","VOC2012","2010_001995.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"bird","Frontal",1,0,0
"1049","VOC2012","2010_002017.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"car","Left",1,0,1
"1050","VOC2012","2010_002025.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Frontal",1,0,0
"1051","VOC2012","2010_002030.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,331,1,1,"bicycle","Left",1,0,0
"1052","VOC2012","2010_002106.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"sheep","Left",1,0,0
"1053","VOC2012","2010_002137.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"cat","Left",0,0,0
"1054","VOC2012","2010_002142.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"bird","Frontal",0,0,0
"1055","VOC2012","2010_002146.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"cat","Frontal",0,0,0
"1056","VOC2012","2010_002147.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"aeroplane","Unspecified",0,0,0
"1057","VOC2012","2010_002150.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,336,1,1,"boat","Right",1,0,0
"1058","VOC2012","2010_002161.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"horse","Right",1,0,1
"1059","VOC2012","2010_002200.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"aeroplane","Right",0,0,0
"1060","VOC2012","2010_002228.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"dog","Right",0,0,0
"1061","VOC2012","2010_002232.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"sheep","Rear",0,0,0
"1062","VOC2012","2010_002251.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"motorbike","Right",0,0,1
"1063","VOC2012","2010_002271.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"motorbike","Right",0,0,0
"1064","VOC2012","2010_002305.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Right",1,0,0
"1065","VOC2012","2010_002310.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"aeroplane","Unspecified",0,0,0
"1066","VOC2012","2010_002336.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"diningtable","Unspecified",0,0,1
"1067","VOC2012","2010_002348.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Left",0,0,0
"1068","VOC2012","2010_002361.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,363,1,1,"car","Unspecified",1,0,1
"1069","VOC2012","2010_002390.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cow","Left",1,0,1
"1070","VOC2012","2010_002396.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,332,1,1,"person","Frontal",0,0,1
"1071","VOC2012","2010_002422.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,400,1,1,"cat","Unspecified",0,0,1
"1072","VOC2012","2010_002450.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bird","Left",0,0,0
"1073","VOC2012","2010_002480.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"dog","Frontal",1,0,0
"1074","VOC2012","2010_002512.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"cat","Unspecified",0,0,0
"1075","VOC2012","2010_002531.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Unspecified",0,0,0
"1076","VOC2012","2010_002536.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bicycle","Right",0,0,0
"1077","VOC2012","2010_002538.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,433,1,1,"chair","Unspecified",0,0,0
"1078","VOC2012","2010_002546.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,337,1,1,"bus","Unspecified",1,0,0
"1079","VOC2012","2010_002623.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"person","Unspecified",1,0,1
"1080","VOC2012","2010_002682.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"person","Rear",1,0,0
"1081","VOC2012","2010_002691.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,367,1,1,"horse","Right",1,0,0
"1082","VOC2012","2010_002693.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"cat","Frontal",0,0,0
"1083","VOC2012","2010_002701.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cow","Frontal",0,0,0
"1084","VOC2012","2010_002763.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",353,500,1,1,"cow","Unspecified",1,0,0
"1085","VOC2012","2010_002792.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"person","Unspecified",1,0,0
"1086","VOC2012","2010_002868.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bus","Frontal",0,0,0
"1087","VOC2012","2010_002900.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,443,1,1,"cat","Unspecified",1,0,0
"1088","VOC2012","2010_002902.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,334,1,1,"car","Frontal",0,0,0
"1089","VOC2012","2010_002921.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"chair","Right",1,0,0
"1090","VOC2012","2010_002929.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,326,1,1,"car","Unspecified",0,0,1
"1091","VOC2012","2010_002939.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,196,1,1,"aeroplane","Left",1,0,0
"1092","VOC2012","2010_002988.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"car","Unspecified",1,0,0
"1093","VOC2012","2010_003014.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,387,1,1,"sofa","Unspecified",1,1,1
"1094","VOC2012","2010_003060.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"dog","Frontal",1,0,0
"1095","VOC2012","2010_003123.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"car","Unspecified",0,0,0
"1096","VOC2012","2010_003127.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"aeroplane","Right",0,0,0
"1097","VOC2012","2010_003132.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"aeroplane","Unspecified",1,0,0
"1098","VOC2012","2010_003168.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,338,1,1,"bird","Right",0,0,0
"1099","VOC2012","2010_003183.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cow","Left",1,0,1
"1100","VOC2012","2010_003187.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"dog","Frontal",1,0,0
"1101","VOC2012","2010_003207.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"motorbike","Unspecified",0,0,0
"1102","VOC2012","2010_003231.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,500,1,1,"car","Rear",0,0,0
"1103","VOC2012","2010_003239.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",347,500,1,1,"cow","Unspecified",0,0,0
"1104","VOC2012","2010_003275.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,500,1,1,"cat","Unspecified",0,0,1
"1105","VOC2012","2010_003276.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,363,1,1,"car","Unspecified",0,0,0
"1106","VOC2012","2010_003293.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"bus","Unspecified",0,0,0
"1107","VOC2012","2010_003302.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"chair","Unspecified",1,0,0
"1108","VOC2012","2010_003325.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"chair","Frontal",1,0,1
"1109","VOC2012","2010_003362.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bird","Left",1,0,1
"1110","VOC2012","2010_003365.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,293,1,1,"aeroplane","Unspecified",1,0,0
"1111","VOC2012","2010_003381.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,342,1,1,"car","Left",1,0,0
"1112","VOC2012","2010_003402.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Right",1,0,0
"1113","VOC2012","2010_003409.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"chair","Rear",0,0,0
"1114","VOC2012","2010_003418.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bird","Right",0,0,0
"1115","VOC2012","2010_003446.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"person","Right",0,0,0
"1116","VOC2012","2010_003453.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,323,1,1,"car","Unspecified",0,0,0
"1117","VOC2012","2010_003468.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"bottle","Unspecified",0,0,0
"1118","VOC2012","2010_003473.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,356,1,1,"bird","Unspecified",0,0,1
"1119","VOC2012","2010_003495.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"aeroplane","Right",0,0,0
"1120","VOC2012","2010_003506.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,397,1,1,"dog","Unspecified",1,0,1
"1121","VOC2012","2010_003514.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"train","Unspecified",1,0,0
"1122","VOC2012","2010_003531.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"diningtable","Unspecified",1,0,1
"1123","VOC2012","2010_003532.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"horse","Unspecified",0,0,1
"1124","VOC2012","2010_003541.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,338,1,1,"sheep","Unspecified",1,0,0
"1125","VOC2012","2010_003547.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"boat","Unspecified",1,0,1
"1126","VOC2012","2010_003597.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"diningtable","Unspecified",1,0,0
"1127","VOC2012","2010_003675.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Unspecified",1,0,0
"1128","VOC2012","2010_003708.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"train","Unspecified",0,0,1
"1129","VOC2012","2010_003716.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,339,1,1,"aeroplane","Frontal",0,0,0
"1130","VOC2012","2010_003746.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"dog","Frontal",0,0,0
"1131","VOC2012","2010_003758.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,335,1,1,"cat","Unspecified",1,0,0
"1132","VOC2012","2010_003764.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,332,1,1,"cat","Unspecified",1,0,1
"1133","VOC2012","2010_003768.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,295,1,1,"car","Left",0,0,0
"1134","VOC2012","2010_003771.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bird","Left",1,0,1
"1135","VOC2012","2010_003772.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bus","Unspecified",0,0,0
"1136","VOC2012","2010_003781.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Right",0,0,0
"1137","VOC2012","2010_003813.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"car","Left",0,0,0
"1138","VOC2012","2010_003820.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",400,322,1,1,"bird","Unspecified",1,0,1
"1139","VOC2012","2010_003854.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"car","Unspecified",1,0,0
"1140","VOC2012","2010_003912.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",400,500,1,1,"bicycle","Rear",0,0,0
"1141","VOC2012","2010_003915.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,425,1,1,"aeroplane","Unspecified",0,0,0
"1142","VOC2012","2010_003947.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,324,1,1,"motorbike","Right",0,0,0
"1143","VOC2012","2010_003956.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"train","Unspecified",0,0,0
"1144","VOC2012","2010_003971.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",411,500,1,1,"cat","Unspecified",0,0,0
"1145","VOC2012","2010_004041.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"boat","Frontal",1,0,0
"1146","VOC2012","2010_004042.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,349,1,1,"motorbike","Left",0,0,0
"1147","VOC2012","2010_004056.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",333,500,1,1,"bottle","Unspecified",0,0,0
"1148","VOC2012","2010_004063.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"aeroplane","Rear",0,0,0
"1149","VOC2012","2010_004104.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"cat","Unspecified",1,0,0
"1150","VOC2012","2010_004120.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Unspecified",0,0,0
"1151","VOC2012","2010_004149.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,328,1,1,"train","Unspecified",1,0,0
"1152","VOC2012","2010_004165.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"dog","Unspecified",0,0,1
"1153","VOC2012","2010_004208.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"person","Unspecified",1,1,0
"1154","VOC2012","2010_004219.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"motorbike","Unspecified",0,0,0
"1155","VOC2012","2010_004226.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"sheep","Frontal",0,0,0
"1156","VOC2012","2010_004314.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"person","Left",1,0,0
"1157","VOC2012","2010_004320.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,335,1,1,"cat","Frontal",1,0,1
"1158","VOC2012","2010_004322.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cow","Frontal",1,0,0
"1159","VOC2012","2010_004337.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,376,1,1,"car","Frontal",0,0,0
"1160","VOC2012","2010_004348.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,290,1,1,"bus","Rear",1,0,0
"1161","VOC2012","2010_004355.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"motorbike","Unspecified",1,0,0
"1162","VOC2012","2010_004369.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Unspecified",1,0,0
"1163","VOC2012","2010_004382.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"pottedplant","Unspecified",0,0,0
"1164","VOC2012","2010_004419.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"aeroplane","Right",0,0,0
"1165","VOC2012","2010_004432.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,334,1,1,"person","Left",1,0,0
"1166","VOC2012","2010_004472.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,336,1,1,"car","Unspecified",1,1,1
"1167","VOC2012","2010_004479.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"person","Left",1,0,1
"1168","VOC2012","2010_004519.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"horse","Frontal",1,0,0
"1169","VOC2012","2010_004520.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",333,500,1,1,"bottle","Unspecified",0,0,0
"1170","VOC2012","2010_004529.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"bottle","Unspecified",0,0,0
"1171","VOC2012","2010_004543.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"chair","Unspecified",1,0,0
"1172","VOC2012","2010_004550.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,500,1,1,"dog","Right",1,0,0
"1173","VOC2012","2010_004551.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",333,500,1,1,"bottle","Unspecified",0,0,0
"1174","VOC2012","2010_004556.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",448,299,1,1,"bird","Left",0,0,0
"1175","VOC2012","2010_004559.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bird","Right",1,0,0
"1176","VOC2012","2010_004628.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"dog","Unspecified",0,0,0
"1177","VOC2012","2010_004635.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cow","Right",0,0,0
"1178","VOC2012","2010_004662.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"boat","Unspecified",1,0,0
"1179","VOC2012","2010_004697.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,338,1,1,"motorbike","Left",1,0,1
"1180","VOC2012","2010_004757.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"pottedplant","Unspecified",0,0,0
"1181","VOC2012","2010_004763.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,365,1,1,"chair","Left",1,0,1
"1182","VOC2012","2010_004772.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"boat","Unspecified",1,0,0
"1183","VOC2012","2010_004783.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"chair","Frontal",0,0,0
"1184","VOC2012","2010_004789.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cow","Left",0,0,0
"1185","VOC2012","2010_004795.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"dog","Unspecified",0,0,0
"1186","VOC2012","2010_004815.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"cat","Unspecified",1,0,0
"1187","VOC2012","2010_004825.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"diningtable","Unspecified",0,0,1
"1188","VOC2012","2010_004828.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bottle","Unspecified",0,0,0
"1189","VOC2012","2010_004856.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,357,1,1,"horse","Unspecified",1,0,0
"1190","VOC2012","2010_004857.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"tvmonitor","Frontal",0,0,0
"1191","VOC2012","2010_004861.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"cat","Frontal",0,0,0
"1192","VOC2012","2010_004941.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",333,500,1,1,"motorbike","Unspecified",0,0,0
"1193","VOC2012","2010_004946.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"car","Rear",0,0,0
"1194","VOC2012","2010_004951.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"train","Unspecified",1,1,0
"1195","VOC2012","2010_004980.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,324,1,1,"train","Frontal",0,0,0
"1196","VOC2012","2010_004994.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bird","Frontal",0,0,0
"1197","VOC2012","2010_005013.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,273,1,1,"car","Left",0,0,0
"1198","VOC2012","2010_005021.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Unspecified",1,0,0
"1199","VOC2012","2010_005046.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",480,399,1,1,"diningtable","Unspecified",1,0,1
"1200","VOC2012","2010_005063.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bus","Unspecified",1,0,0
"1201","VOC2012","2010_005108.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,325,1,1,"cat","Unspecified",1,0,0
"1202","VOC2012","2010_005118.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,406,1,1,"bus","Unspecified",0,0,1
"1203","VOC2012","2010_005159.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",424,500,1,1,"dog","Frontal",1,0,0
"1204","VOC2012","2010_005160.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"sheep","Left",0,0,1
"1205","VOC2012","2010_005166.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,274,1,1,"cow","Unspecified",0,0,0
"1206","VOC2012","2010_005174.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"horse","Frontal",1,0,1
"1207","VOC2012","2010_005180.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"sofa","Left",1,0,0
"1208","VOC2012","2010_005187.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,216,1,1,"pottedplant","Unspecified",0,0,1
"1209","VOC2012","2010_005206.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"dog","Unspecified",1,0,0
"1210","VOC2012","2010_005245.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",367,500,1,1,"dog","Frontal",0,0,0
"1211","VOC2012","2010_005252.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,381,1,1,"person","Frontal",1,0,0
"1212","VOC2012","2010_005284.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"bus","Unspecified",0,0,0
"1213","VOC2012","2010_005305.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,312,1,1,"tvmonitor","Unspecified",1,0,0
"1214","VOC2012","2010_005344.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Left",0,0,0
"1215","VOC2012","2010_005353.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,357,1,1,"bird","Frontal",0,0,1
"1216","VOC2012","2010_005366.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"motorbike","Right",0,0,0
"1217","VOC2012","2010_005401.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",499,334,1,1,"boat","Unspecified",1,0,0
"1218","VOC2012","2010_005421.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"cat","Frontal",0,0,0
"1219","VOC2012","2010_005428.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,318,1,1,"bird","Right",1,0,0
"1220","VOC2012","2010_005432.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,347,1,1,"car","Rear",0,0,0
"1221","VOC2012","2010_005433.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"motorbike","Unspecified",1,0,0
"1222","VOC2012","2010_005496.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bottle","Unspecified",0,0,0
"1223","VOC2012","2010_005501.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"car","Right",1,0,1
"1224","VOC2012","2010_005508.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Unspecified",1,0,1
"1225","VOC2012","2010_005531.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",425,500,1,1,"bird","Unspecified",0,0,0
"1226","VOC2012","2010_005534.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"aeroplane","Left",0,0,0
"1227","VOC2012","2010_005575.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"dog","Unspecified",1,0,1
"1228","VOC2012","2010_005582.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",333,500,1,1,"bottle","Unspecified",0,0,0
"1229","VOC2012","2010_005606.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Unspecified",0,0,0
"1230","VOC2012","2010_005626.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"person","Left",1,0,0
"1231","VOC2012","2010_005644.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,334,1,1,"dog","Right",1,0,0
"1232","VOC2012","2010_005664.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"bicycle","Left",0,0,0
"1233","VOC2012","2010_005705.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",398,500,1,1,"boat","Unspecified",1,0,1
"1234","VOC2012","2010_005706.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"train","Unspecified",0,0,0
"1235","VOC2012","2010_005709.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"cat","Left",0,0,1
"1236","VOC2012","2010_005718.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"car","Unspecified",1,0,0
"1237","VOC2012","2010_005719.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,332,1,1,"sheep","Right",1,0,0
"1238","VOC2012","2010_005727.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"train","Unspecified",1,0,1
"1239","VOC2012","2010_005762.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bottle","Unspecified",1,0,0
